%  GPST        ,GPS_Date, latitude(deg),longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m), sdun(m),age(s), ratio
2148,325160.4,45.83350525,-110.9369635,2522.4096,1,8,0.0087,0.0072,0.0186,-0.0005,-0.0064,0.0032,20.4,727.6
2148,325160.6,45.83350326,-110.9369673,2523.0037,1,8,0.0086,0.0072,0.0185,-0.0006,-0.0064,0.0031,20.6,780.5
2148,325160.8,45.83350124,-110.9369711,2523.6027,1,8,0.0085,0.0071,0.0183,-0.0006,-0.0063,0.003,20.8,833.6
2148,325161,45.83349924,-110.9369749,2524.2012,1,8,0.0084,0.007,0.0181,-0.0006,-0.0062,0.0029,21,886.9
2148,325161.2,45.83349723,-110.9369787,2524.8041,1,8,0.0083,0.0069,0.0179,-0.0005,-0.0061,0.0028,21.2,940.4
2148,325161.4,45.83349523,-110.9369826,2525.3992,1,8,0.0082,0.0069,0.0177,-0.0005,-0.006,0.0027,21.4,994.3
2148,325161.6,45.83349325,-110.9369865,2525.9909,1,8,0.0081,0.0068,0.0175,-0.0005,-0.0059,0.0026,21.6,999.9
2148,325161.8,45.83349135,-110.9369905,2526.5881,1,8,0.008,0.0067,0.0173,-0.0006,-0.0059,0.0024,21.8,3.3
2148,325162,45.83348939,-110.9369945,2527.1904,1,8,0.008,0.0066,0.0171,-0.0005,-0.0058,0.0023,22,14
2148,325162.2,45.83348739,-110.9369983,2527.7852,1,8,0.0079,0.0065,0.0169,-0.0005,-0.0057,0.0022,22.2,24.7
2148,325162.4,45.83348541,-110.9370019,2528.3742,1,8,0.0078,0.0065,0.0167,-0.0005,-0.0056,0.002,22.4,35.4
2148,325162.6,45.83348346,-110.9370056,2528.9546,1,8,0.0077,0.0064,0.0165,-0.0004,-0.0055,0.0019,22.6,46.1
2148,325162.8,45.83348154,-110.9370093,2529.5496,1,8,0.0076,0.0063,0.0163,-0.0003,-0.0054,0.0018,22.8,56.9
2148,325163,45.83347968,-110.9370131,2530.1358,1,8,0.0075,0.0062,0.0161,-0.0003,-0.0053,0.0016,23,67.8
2148,325163.2,45.83347787,-110.9370169,2530.7236,1,8,0.0074,0.0061,0.0159,-0.0002,-0.0052,0.0015,23.2,78.7
2148,325163.4,45.83347597,-110.9370207,2531.3202,1,8,0.0073,0.006,0.0157,0.0001,-0.0051,0.0013,23.4,89.6
2148,325163.6,45.83347403,-110.9370244,2531.9185,1,8,0.0072,0.006,0.0155,0.0002,-0.005,0.0011,23.6,100.6
2148,325163.8,45.83347207,-110.937028,2532.52,1,8,0.0071,0.0059,0.0153,0.0003,-0.0048,0.0009,23.8,111.6
2148,325164,45.83347012,-110.9370314,2533.1187,1,8,0.007,0.0058,0.0151,0.0004,-0.0047,0.0006,24,122.7
2148,325164.2,45.83346809,-110.9370348,2533.7111,1,8,0.0069,0.0057,0.0149,0.0004,-0.0046,-0.0003,24.2,133.9
2148,325164.4,45.83346608,-110.9370383,2534.2858,1,8,0.0068,0.0056,0.0147,0.0005,-0.0045,-0.0007,24.4,145
2148,325164.6,45.83346408,-110.9370417,2534.8636,1,8,0.0067,0.0055,0.0145,0.0005,-0.0044,-0.0009,24.6,156.3
2148,325164.8,45.83346204,-110.9370452,2535.4536,1,8,0.0066,0.0055,0.0143,0.0006,-0.0043,-0.0011,24.8,167.5
2148,325165,45.83345998,-110.9370488,2536.0517,1,8,0.0065,0.0054,0.0141,0.0006,-0.0042,-0.0013,25,178.8
2148,325165.2,45.83345795,-110.9370524,2536.651,1,8,0.0065,0.0053,0.014,0.0004,-0.004,-0.0018,25.2,190.2
2148,325165.4,45.83345608,-110.9370558,2537.1913,1,8,0.0064,0.0052,0.0139,0.0004,-0.0039,-0.002,25.4,201.6
2148,325165.6,45.83345447,-110.9370587,2537.6438,1,8,0.0063,0.0052,0.0138,0.0002,-0.0037,-0.0022,25.6,213.1
2148,325165.8,45.83345319,-110.9370612,2537.9871,1,8,0.0062,0.0051,0.0135,0.0003,-0.0036,-0.0022,25.8,224.7
2148,325166,45.83345227,-110.9370628,2538.2296,1,8,0.0063,0.0051,0.0141,-0.001,-0.0028,-0.0033,26,236.6
2148,325166.2,45.83345171,-110.9370637,2538.3593,1,8,0.0062,0.005,0.0138,-0.001,-0.0028,-0.0033,26.2,248.4
2148,325166.4,45.83345133,-110.9370638,2538.3695,1,8,0.006,0.0049,0.0133,-0.0003,-0.0031,-0.0029,26.4,259.8
2148,325166.6,45.83345098,-110.9370632,2538.2728,1,8,0.006,0.0049,0.0133,-0.0007,-0.0027,-0.0032,26.6,271.5
2148,325166.8,45.83345039,-110.9370618,2538.0752,1,8,0.0059,0.0048,0.0133,-0.0008,-0.0025,-0.0033,26.8,283.8
2148,325167,45.83344926,-110.9370597,2537.8039,1,8,0.0058,0.0047,0.0131,-0.0007,-0.0024,-0.0033,27,295.8
2148,325167.2,45.83344744,-110.9370568,2537.4524,1,8,0.0058,0.0047,0.0129,-0.0007,-0.0023,-0.0033,27.2,307.9
2148,325167.4,45.83344476,-110.9370531,2537.0179,1,8,0.0057,0.0046,0.0127,-0.0006,-0.0023,-0.0033,27.4,320
2148,325167.6,45.83344133,-110.9370489,2536.5175,1,8,0.0056,0.0045,0.0126,-0.0005,-0.0022,-0.0033,27.6,332.1
2148,325167.8,45.83343735,-110.9370444,2535.9957,1,8,0.0056,0.0045,0.0124,-0.0005,-0.0022,-0.0033,27.8,344.4
2148,325168,45.83343313,-110.93704,2535.4725,1,8,0.0055,0.0044,0.0123,-0.0004,-0.0021,-0.0033,28,356.7
2148,325168.2,45.8334288,-110.9370357,2534.9405,1,8,0.0054,0.0044,0.0121,-0.0002,-0.0021,-0.0033,28.2,369.1
2148,325168.4,45.83342455,-110.9370317,2534.4004,1,8,0.0053,0.0043,0.0113,0.001,-0.0027,-0.0025,28.4,381.5
2148,325168.6,45.83342044,-110.9370279,2533.8766,1,8,0.0052,0.0042,0.0112,0.001,-0.0027,-0.0025,28.6,394
2148,325168.8,45.83341645,-110.9370244,2533.3475,1,8,0.0052,0.0042,0.0111,0.001,-0.0027,-0.0025,28.8,406.6
2148,325169,45.83341259,-110.937021,2532.8162,1,8,0.0051,0.0042,0.011,0.0011,-0.0027,-0.0025,29,419.3
2148,325169.2,45.8334088,-110.9370177,2532.3046,1,8,0.0051,0.0041,0.0111,0.001,-0.0025,-0.0027,29.2,432.1
2148,325169.4,45.83340509,-110.9370144,2531.7879,1,8,0.0051,0.0041,0.0111,0.001,-0.0025,-0.0027,29.4,444.9
2148,325169.6,45.83340151,-110.9370112,2531.26,1,8,0.0051,0.0041,0.0111,0.001,-0.0024,-0.0028,29.6,457.8
2148,325169.8,45.83339798,-110.937008,2530.7362,1,8,0.0052,0.0042,0.0113,0.001,-0.0025,-0.0028,29.8,470.7
2148,325170,45.83339445,-110.9370048,2530.2011,1,8,0.0038,0.003,0.0083,0.0007,-0.0018,-0.0021,0,3.4
2148,325170.2,45.83339091,-110.9370015,2529.6697,1,8,0.0051,0.0041,0.0111,0.0011,-0.0027,-0.0026,0.2,60.8
2148,325170.4,45.83338737,-110.9369983,2529.1501,1,8,0.0051,0.0041,0.0109,0.0011,-0.0026,-0.0025,0.4,116.6
2148,325170.6,45.83338394,-110.936995,2528.6298,1,8,0.0051,0.0041,0.0109,0.0011,-0.0026,-0.0025,0.6,171.2
2148,325170.8,45.83338053,-110.9369917,2528.1016,1,8,0.0051,0.0041,0.0109,0.0011,-0.0026,-0.0025,0.8,224.2
2148,325171,45.83337712,-110.9369883,2527.5716,1,8,0.0051,0.0042,0.011,0.0011,-0.0027,-0.0025,1,276.4
2148,325171.2,45.8333737,-110.936985,2527.0536,1,8,0.0052,0.0042,0.011,0.0011,-0.0027,-0.0025,1.2,326.7
2148,325171.4,45.83337027,-110.9369818,2526.5415,1,8,0.0052,0.0042,0.0111,0.001,-0.0027,-0.0025,1.4,377.2
2148,325171.6,45.83336689,-110.9369786,2526.0189,1,8,0.0052,0.0043,0.0112,0.001,-0.0028,-0.0024,1.6,426.8
2148,325171.8,45.83336348,-110.9369755,2525.4887,1,8,0.0053,0.0043,0.0114,0.001,-0.0028,-0.0024,1.8,475.7
2148,325172,45.83336009,-110.9369724,2524.9557,1,8,0.0054,0.0043,0.0115,0.001,-0.0029,-0.0024,2,523.3
2148,325172.2,45.83335665,-110.9369693,2524.4229,1,8,0.0054,0.0044,0.0116,0.0009,-0.0029,-0.0024,2.2,553
2148,325172.4,45.83335316,-110.9369662,2523.9099,1,8,0.0056,0.0045,0.0125,-0.0005,-0.0022,-0.0033,2.4,573.7
2148,325172.6,45.83334959,-110.9369631,2523.4042,1,8,0.0057,0.0046,0.0127,-0.0006,-0.0023,-0.0033,2.6,583.5
2148,325172.8,45.8333459,-110.9369596,2522.8891,1,8,0.0058,0.0047,0.0129,-0.0007,-0.0023,-0.0033,2.8,591.5
2148,325173,45.83334212,-110.9369559,2522.3737,1,8,0.0058,0.0047,0.0131,-0.0008,-0.0024,-0.0033,3,599.9
2148,325173.2,45.83333835,-110.9369521,2521.8585,1,8,0.0059,0.0048,0.0133,-0.0008,-0.0025,-0.0033,3.2,605.9
2148,325173.4,45.83333472,-110.9369484,2521.3391,1,8,0.006,0.0049,0.0134,-0.0008,-0.0027,-0.0032,3.4,612.1
2148,325173.6,45.83333109,-110.9369447,2520.837,1,8,0.006,0.0049,0.0133,-0.0004,-0.003,-0.0029,3.6,620.4
2148,325173.8,45.8333275,-110.936941,2520.3142,1,8,0.006,0.0049,0.0129,0.0008,-0.0036,-0.002,3.8,4.1
2148,325174,45.83332387,-110.9369373,2519.8119,1,8,0.0061,0.005,0.0131,0.0007,-0.0037,-0.0019,4,53.3
2148,325174.2,45.83332025,-110.9369338,2519.3059,1,8,0.0062,0.0051,0.0133,0.0007,-0.0038,-0.0019,4.2,102
2148,325174.4,45.83331664,-110.9369305,2518.7976,1,8,0.0063,0.0051,0.0135,0.0006,-0.0039,-0.0018,4.4,149.8
2148,325174.6,45.83331306,-110.9369274,2518.3045,1,8,0.0065,0.0054,0.0147,-0.0012,-0.0031,-0.0033,4.6,654.8
2148,325174.8,45.83330951,-110.9369244,2517.7918,1,8,0.0065,0.0053,0.014,0.0004,-0.004,-0.0018,4.8,197.2
2148,325175,45.83330596,-110.9369213,2517.2877,1,8,0.0067,0.0055,0.0151,-0.0013,-0.0033,-0.0033,5,670.3
2148,325175.2,45.83330251,-110.9369181,2516.7758,1,8,0.0068,0.0056,0.0154,-0.0014,-0.0033,-0.0033,5.2,678.3
2148,325175.4,45.83329911,-110.936915,2516.2769,1,8,0.0069,0.0057,0.0156,-0.0014,-0.0034,-0.0033,5.4,685.4
2148,325175.6,45.8332957,-110.9369118,2515.776,1,8,0.007,0.0058,0.0159,-0.0015,-0.0035,-0.0033,5.6,693.1
2148,325175.8,45.8332922,-110.9369086,2515.2783,1,8,0.0071,0.0059,0.0161,-0.0015,-0.0036,-0.0033,5.8,700.9
2148,325176,45.83328867,-110.9369053,2514.7651,1,8,0.0072,0.006,0.0163,-0.0016,-0.0037,-0.0033,6,709.1
2148,325176.2,45.83328514,-110.9369018,2514.2541,1,8,0.0073,0.0061,0.0166,-0.0016,-0.0038,-0.0033,6.2,718.5
2148,325176.4,45.83328158,-110.9368981,2513.7513,1,8,0.0074,0.0062,0.0168,-0.0017,-0.0039,-0.0033,6.4,726.3
2148,325176.6,45.83327794,-110.9368944,2513.2509,1,8,0.0075,0.0062,0.017,-0.0017,-0.004,-0.0033,6.6,734
2148,325176.8,45.83327425,-110.9368905,2512.742,1,8,0.0076,0.0063,0.0172,-0.0017,-0.0041,-0.0032,6.8,742.5
2148,325177,45.83327049,-110.9368867,2512.2291,1,8,0.0077,0.0064,0.0172,-0.0016,-0.0044,-0.0028,7,750.4
2148,325177.2,45.83326681,-110.9368829,2511.7223,1,8,0.0078,0.0065,0.0176,-0.0018,-0.0043,-0.0031,7.2,758.4
2148,325177.4,45.8332631,-110.936879,2511.2099,1,8,0.0078,0.0064,0.0171,-0.0011,-0.0051,-0.0012,7.4,766.2
2148,325177.6,45.83325941,-110.9368752,2510.6979,1,8,0.008,0.0067,0.018,-0.0019,-0.0045,-0.003,7.6,773.7
2148,325177.8,45.83325571,-110.9368714,2510.1793,1,8,0.0079,0.0066,0.0173,-0.001,-0.0054,0.0011,7.8,782.8
2148,325178,45.83325211,-110.9368678,2509.6691,1,8,0.008,0.0067,0.0175,-0.0011,-0.0055,0.0013,8,791.1
2148,325178.2,45.83324851,-110.9368643,2509.1497,1,8,0.008,0.0067,0.0174,-0.0007,-0.0058,0.0023,8.2,4.6
2148,325178.4,45.83324489,-110.9368609,2508.6434,1,8,0.0081,0.0068,0.0176,-0.0007,-0.0059,0.0024,8.4,50.5
2148,325178.6,45.83324131,-110.9368574,2508.1376,1,8,0.0082,0.0069,0.0178,-0.0008,-0.006,0.0025,8.6,96.2
2148,325178.8,45.83323777,-110.9368538,2507.6311,1,8,0.0086,0.0072,0.0192,-0.0021,-0.005,-0.0028,8.8,821.8
2148,325179,45.83323426,-110.93685,2507.1167,1,8,0.0087,0.0072,0.0196,-0.0022,-0.005,-0.003,9,830.4
2148,325179.2,45.83323073,-110.9368463,2506.5977,1,8,0.0088,0.0073,0.0198,-0.0022,-0.0051,-0.003,9.2,838.4
2148,325179.4,45.83322719,-110.9368425,2506.0926,1,8,0.0088,0.0074,0.0199,-0.0022,-0.0052,-0.0028,9.4,846.3
2148,325179.6,45.83322374,-110.936839,2505.5876,1,8,0.0086,0.0072,0.0187,-0.0009,-0.0064,0.0028,9.6,140.9
2148,325179.8,45.83322026,-110.9368353,2505.0825,1,8,0.0087,0.0073,0.0188,-0.0009,-0.0065,0.003,9.8,185.9
2148,325180,45.83321675,-110.9368317,2504.5832,1,8,0.0088,0.0074,0.019,-0.0009,-0.0066,0.0031,10,231
2148,325180.2,45.83321323,-110.936828,2504.0841,1,8,0.0089,0.0074,0.0191,-0.0009,-0.0067,0.0032,10.2,275.7
2148,325180.4,45.83320962,-110.9368244,2503.5726,1,8,0.0089,0.0075,0.0193,-0.001,-0.0067,0.0032,10.4,320.5
2148,325180.6,45.83320601,-110.9368207,2503.0675,1,8,0.009,0.0075,0.0194,-0.001,-0.0068,0.0033,10.6,365.1
2148,325180.8,45.8332025,-110.9368173,2502.5494,1,8,0.0091,0.0076,0.0196,-0.001,-0.0069,0.0033,10.8,409.5
2148,325181,45.83319929,-110.9368141,2502.0788,1,8,0.0091,0.0077,0.0197,-0.0011,-0.0069,0.0034,11,453.9
2148,325181.2,45.83319673,-110.9368116,2501.68,1,8,0.0092,0.0077,0.0199,-0.0011,-0.007,0.0034,11.2,497.9
2148,325181.4,45.83319506,-110.9368101,2501.3903,1,8,0.0093,0.0078,0.02,-0.0011,-0.007,0.0034,11.4,541.9
2148,325181.6,45.83319422,-110.9368096,2501.2037,1,8,0.0093,0.0078,0.0202,-0.0012,-0.0071,0.0034,11.6,585.7
2148,325181.8,45.83319389,-110.9368096,2501.1165,1,8,0.0094,0.0079,0.0204,-0.0013,-0.007,0.0033,11.8,629.2
2148,325182,45.83319374,-110.9368098,2501.1399,1,8,0.0095,0.0079,0.0206,-0.0014,-0.007,0.0031,12,672.8
2148,325182.2,45.83319357,-110.9368098,2501.2731,1,8,0.0095,0.008,0.0208,-0.0016,-0.007,0.0029,12.2,716.5
2148,325182.4,45.8331931,-110.9368095,2501.5153,1,8,0.0098,0.0083,0.022,-0.0025,-0.0061,-0.0022,12.4,965.8
2148,325182.6,45.83319216,-110.9368085,2501.8469,1,8,0.0098,0.0083,0.0222,-0.0026,-0.006,-0.0025,12.6,974.8
2148,325182.8,45.83319058,-110.9368068,2502.2564,1,8,0.0099,0.0083,0.0223,-0.0026,-0.0061,-0.0025,12.8,983.5
2148,325183,45.83318848,-110.9368045,2502.7535,1,8,0.0099,0.0084,0.0224,-0.0026,-0.0061,-0.0025,13,992.9
2148,325183.2,45.83318591,-110.9368016,2503.3387,1,8,0.01,0.0084,0.0225,-0.0026,-0.0061,-0.0024,13.2,999.9
2148,325183.4,45.83318319,-110.9367985,2503.9653,1,8,0.01,0.0084,0.0225,-0.0026,-0.0062,-0.0024,13.4,999.9
2148,325183.6,45.83318045,-110.9367953,2504.5936,1,8,0.01,0.0084,0.0224,-0.0026,-0.0063,-0.0021,13.6,999.9
2148,325183.8,45.83317784,-110.9367923,2505.2305,1,8,0.0098,0.0083,0.0217,-0.0019,-0.007,0.0025,13.8,999.9
2148,325184,45.83317525,-110.9367894,2505.8697,1,8,0.0098,0.0083,0.0216,-0.0017,-0.0072,0.003,14,999.9
2148,325184.2,45.83317273,-110.9367866,2506.4972,1,8,0.0098,0.0082,0.0214,-0.0015,-0.0074,0.0034,14.2,999.9
2148,325184.4,45.83317022,-110.9367839,2507.1214,1,8,0.0098,0.0082,0.0213,-0.0013,-0.0075,0.0037,14.4,999.9
2148,325184.6,45.83316776,-110.9367813,2507.7422,1,8,0.0098,0.0082,0.0212,-0.0013,-0.0075,0.0038,14.6,999.9
2148,325184.8,45.83316527,-110.9367788,2508.3777,1,8,0.0098,0.0082,0.0212,-0.0013,-0.0075,0.0039,14.8,999.9
2148,325185,45.83316278,-110.9367763,2509.0162,1,8,0.0097,0.0082,0.021,-0.0011,-0.0077,0.0041,15,3.4
2148,325185.2,45.83316028,-110.9367738,2509.6485,1,8,0.0097,0.0082,0.021,-0.0011,-0.0077,0.0041,15.2,48.1
2148,325185.4,45.83315775,-110.9367713,2510.277,1,8,0.0097,0.0082,0.021,-0.0011,-0.0077,0.0041,15.4,92.8
2148,325185.6,45.83315518,-110.9367688,2510.9046,1,8,0.0097,0.0082,0.021,-0.0011,-0.0076,0.0041,15.6,137.5
2148,325185.8,45.83315262,-110.9367663,2511.5251,1,8,0.0097,0.0082,0.0209,-0.0011,-0.0076,0.0041,15.8,182.2
2148,325186,45.83315,-110.9367638,2512.1484,1,8,0.0097,0.0082,0.0209,-0.0011,-0.0076,0.0041,16,226.9
2148,325186.2,45.83314735,-110.9367612,2512.7699,1,8,0.0097,0.0082,0.0209,-0.0011,-0.0076,0.0041,16.2,271.7
2148,325186.4,45.83314475,-110.9367587,2513.3882,1,8,0.0097,0.0081,0.0208,-0.001,-0.0076,0.0041,16.4,316.5
2148,325186.6,45.83314215,-110.9367561,2514.0104,1,8,0.0096,0.0081,0.0208,-0.001,-0.0075,0.004,16.6,361.3
2148,325186.8,45.83313955,-110.9367536,2514.6278,1,8,0.0096,0.0081,0.0207,-0.001,-0.0075,0.004,16.8,406
2148,325187,45.83313697,-110.936751,2515.2565,1,8,0.0096,0.0081,0.0206,-0.001,-0.0075,0.004,17,450.9
2148,325187.2,45.83313441,-110.9367483,2515.8711,1,8,0.0095,0.008,0.0206,-0.001,-0.0075,0.004,17.2,495.8
2148,325187.4,45.83313189,-110.9367456,2516.4921,1,8,0.0095,0.008,0.0206,-0.0011,-0.0074,0.0038,17.4,540.9
2148,325187.6,45.83312942,-110.9367428,2517.1251,1,8,0.0098,0.0082,0.0218,-0.0025,-0.0061,-0.0019,17.6,999.9
2148,325187.8,45.83312713,-110.9367401,2517.7479,1,8,0.0094,0.0079,0.0204,-0.001,-0.0073,0.0038,17.8,586.6
2148,325188,45.83312488,-110.9367373,2518.376,1,8,0.0094,0.0079,0.0202,-0.001,-0.0073,0.0038,18,631.8
2148,325188.2,45.83312258,-110.9367344,2518.9805,1,8,0.0093,0.0078,0.0201,-0.001,-0.0072,0.0037,18.2,677.1
2148,325188.4,45.83312015,-110.9367315,2519.5848,1,8,0.0093,0.0078,0.02,-0.001,-0.0072,0.0037,18.4,722.3
2148,325188.6,45.83311763,-110.9367286,2520.195,1,8,0.0092,0.0078,0.0199,-0.001,-0.0071,0.0036,18.6,767.7
2148,325188.8,45.83311515,-110.9367257,2520.8029,1,8,0.0092,0.0077,0.0198,-0.001,-0.0071,0.0036,18.8,813.5
2148,325189,45.8331126,-110.9367229,2521.4136,1,8,0.0091,0.0076,0.0196,-0.001,-0.007,0.0035,19,859
2148,325189.2,45.83311001,-110.9367201,2522.0174,1,8,0.009,0.0076,0.0195,-0.0009,-0.0069,0.0035,19.2,904.8
2148,325189.4,45.83310741,-110.9367174,2522.6164,1,8,0.009,0.0075,0.0193,-0.0009,-0.0069,0.0034,19.4,950.5
2148,325189.6,45.83310475,-110.9367146,2523.2231,1,8,0.0089,0.0075,0.0192,-0.0009,-0.0068,0.0033,19.6,996.3
2148,325189.8,45.8331021,-110.9367117,2523.8341,1,8,0.0088,0.0074,0.0191,-0.0009,-0.0067,0.0033,19.8,999.9
2148,325190,45.83309947,-110.9367087,2524.4411,1,8,0.0088,0.0074,0.0189,-0.0009,-0.0066,0.0032,20,999.9
2148,325190.2,45.8330969,-110.9367059,2525.052,1,8,0.0087,0.0073,0.0187,-0.0009,-0.0066,0.0031,20.2,999.9
2148,325190.4,45.83309441,-110.9367032,2525.6567,1,8,0.0086,0.0072,0.0186,-0.0008,-0.0065,0.003,20.4,999.9
2148,325190.6,45.83309191,-110.9367004,2526.2697,1,8,0.0086,0.0072,0.0185,-0.001,-0.0063,0.0027,20.6,999.9
2148,325190.8,45.83308951,-110.9366979,2526.8481,1,8,0.0085,0.0071,0.0184,-0.001,-0.0062,0.0026,20.8,999.9
2148,325191,45.83308738,-110.9366956,2527.3418,1,8,0.0084,0.007,0.0182,-0.001,-0.0061,0.0024,21,999.9
2148,325191.2,45.83308565,-110.9366938,2527.7347,1,8,0.0083,0.007,0.0181,-0.001,-0.006,0.0023,21.2,999.9
2148,325191.4,45.83308445,-110.9366924,2528.0091,1,8,0.0083,0.0069,0.0179,-0.001,-0.0059,0.0021,21.4,999.9
2148,325191.6,45.83308352,-110.9366912,2528.1618,1,8,0.0082,0.0068,0.0178,-0.001,-0.0058,0.0019,21.6,999.9
2148,325191.8,45.83308258,-110.9366901,2528.2033,1,8,0.0081,0.0067,0.0177,-0.0011,-0.0056,0.0015,21.8,999.9
2148,325192,45.83308121,-110.9366885,2528.179,1,8,0.008,0.0067,0.0177,-0.0012,-0.0054,0.0005,22,999.9
2148,325192.2,45.83307902,-110.9366862,2528.1404,1,8,0.008,0.0066,0.0177,-0.0014,-0.0051,-0.0017,22.2,999.9
2148,325192.4,45.83307592,-110.9366828,2528.0956,1,8,0.008,0.0066,0.0178,-0.0017,-0.0048,-0.0025,22.4,999.9
2148,325192.6,45.83307184,-110.9366784,2528.0554,1,8,0.0079,0.0066,0.0179,-0.0019,-0.0043,-0.0031,22.6,999.9
2148,325192.8,45.83306687,-110.9366732,2528.0225,1,8,0.0078,0.0065,0.0177,-0.0019,-0.0042,-0.0032,22.8,999.9
2148,325193,45.83306129,-110.9366675,2527.9812,1,8,0.0077,0.0064,0.0175,-0.0018,-0.0041,-0.0032,23,999.9
2148,325193.2,45.83305548,-110.9366617,2527.9408,1,8,0.0076,0.0063,0.0172,-0.0018,-0.004,-0.0032,23.2,999.9
2148,325193.4,45.83304969,-110.9366559,2527.8918,1,8,0.0075,0.0062,0.0169,-0.0017,-0.004,-0.0031,23.4,999.9
2148,325193.6,45.83304408,-110.9366502,2527.8355,1,8,0.0072,0.006,0.0157,-0.0007,-0.0048,-0.0007,23.6,999.9
2148,325193.8,45.83303858,-110.9366448,2527.7879,1,8,0.0071,0.0059,0.0155,-0.0006,-0.0047,-0.0008,23.8,999.9
2148,325194,45.83303321,-110.9366396,2527.7437,1,8,0.007,0.0058,0.0152,-0.0004,-0.0047,-0.0008,24,999.9
2148,325194.2,45.83302802,-110.9366346,2527.7036,1,8,0.0069,0.0057,0.015,-0.0002,-0.0046,-0.0009,24.2,999.9
2148,325194.4,45.83302288,-110.9366298,2527.6656,1,8,0.0068,0.0056,0.0147,0.0002,-0.0045,-0.001,24.4,999.9
2148,325194.6,45.83301777,-110.9366251,2527.6262,1,8,0.0067,0.0055,0.0145,0.0003,-0.0044,-0.0012,24.6,999.9
2148,325194.8,45.83301265,-110.9366202,2527.58,1,8,0.0066,0.0055,0.0143,0.0004,-0.0043,-0.0013,24.8,999.9
2148,325195,45.8330075,-110.9366154,2527.5397,1,8,0.0065,0.0054,0.0141,0.0005,-0.0042,-0.0014,25,999.9
2148,325195.2,45.8330023,-110.9366105,2527.5125,1,8,0.0064,0.0053,0.0139,0.0005,-0.0041,-0.0015,25.2,999.9
2148,325195.4,45.8329971,-110.9366057,2527.4772,1,8,0.0063,0.0052,0.0137,0.0006,-0.004,-0.0016,25.4,999.9
2148,325195.6,45.83299188,-110.9366009,2527.4471,1,8,0.0063,0.0051,0.0135,0.0006,-0.0039,-0.0017,25.6,999.9
2148,325195.8,45.83298664,-110.9365959,2527.4229,1,8,0.0062,0.0051,0.0133,0.0007,-0.0038,-0.0018,25.8,999.9
2148,325196,45.83298134,-110.936591,2527.3962,1,8,0.0061,0.005,0.0131,0.0007,-0.0037,-0.0019,26,999.9
2148,325196.2,45.83297602,-110.9365861,2527.3714,1,8,0.006,0.0049,0.0129,0.0007,-0.0036,-0.002,26.2,999.9
2148,325196.4,45.83297076,-110.9365812,2527.3469,1,8,0.0059,0.0048,0.0127,0.0008,-0.0035,-0.002,26.4,999.9
2148,325196.6,45.83296547,-110.9365764,2527.322,1,8,0.0058,0.0048,0.0126,0.0008,-0.0034,-0.0021,26.6,999.9
2148,325196.8,45.83296012,-110.9365714,2527.3035,1,8,0.0059,0.0048,0.0133,-0.0009,-0.0025,-0.0033,26.8,999.9
2148,325197,45.8329548,-110.9365664,2527.282,1,8,0.0058,0.0047,0.0131,-0.0008,-0.0024,-0.0034,27,999.9
2148,325197.2,45.83294944,-110.9365613,2527.2656,1,8,0.0058,0.0047,0.0129,-0.0007,-0.0023,-0.0034,27.2,999.9
2148,325197.4,45.83294413,-110.9365563,2527.2498,1,8,0.0057,0.0046,0.0127,-0.0007,-0.0023,-0.0033,27.4,999.9
2148,325197.6,45.83293885,-110.9365512,2527.2196,1,8,0.0055,0.0044,0.0117,0.0009,-0.003,-0.0023,27.6,3.6
2148,325197.8,45.83293359,-110.9365461,2527.2004,1,8,0.0054,0.0044,0.0116,0.001,-0.003,-0.0024,27.8,52.1
2148,325198,45.83292836,-110.9365411,2527.1759,1,8,0.0053,0.0043,0.0114,0.001,-0.0029,-0.0024,28,100.8
2148,325198.2,45.8329231,-110.9365361,2527.1612,1,8,0.0053,0.0043,0.0113,0.001,-0.0029,-0.0024,28.2,149.5
2148,325198.4,45.83291792,-110.936531,2527.1437,1,8,0.0052,0.0042,0.0112,0.001,-0.0028,-0.0024,28.4,198.5
2148,325198.6,45.83291276,-110.936526,2527.1249,1,8,0.0052,0.0042,0.0111,0.001,-0.0028,-0.0025,28.6,247.6
2148,325198.8,45.83290762,-110.9365209,2527.0964,1,8,0.0052,0.0042,0.011,0.001,-0.0027,-0.0025,28.8,296.8
2148,325199,45.83290246,-110.9365157,2527.077,1,8,0.0051,0.0042,0.0109,0.001,-0.0027,-0.0025,29,346.2
2148,325199.2,45.83289731,-110.9365105,2527.0503,1,8,0.0051,0.0041,0.0109,0.001,-0.0027,-0.0025,29.2,395.7
2148,325199.4,45.83289219,-110.9365053,2527.0305,1,8,0.0051,0.0041,0.0109,0.0011,-0.0026,-0.0025,29.4,445.4
2148,325199.6,45.83288709,-110.9365001,2527.0053,1,8,0.0051,0.0041,0.0109,0.0011,-0.0026,-0.0025,29.6,495.3
2148,325199.8,45.83288198,-110.9364949,2526.9766,1,8,0.0051,0.0041,0.011,0.0011,-0.0027,-0.0026,29.8,545.4
2148,325200,45.83287685,-110.9364897,2526.9546,1,8,0.0037,0.003,0.0082,0.0008,-0.0019,-0.002,0,588.4
2148,325200.2,45.83287163,-110.9364846,2526.9412,1,8,0.0051,0.0041,0.011,0.0011,-0.0027,-0.0026,0.2,632.6
