%,GPST,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2208,402840.4,45.83634403,-110.9326579,2298.9546,1,9,0.0043,0.0035,0.0079,0.0019,0.0022,0.0007,0.4,103.7
2208,402840.6,45.8363377,-110.9326533,2298.9539,1,9,0.0043,0.0035,0.0078,0.0019,0.0022,0.0004,0.6,103.5
2208,402840.8,45.83633137,-110.9326488,2298.9585,1,9,0.0042,0.0035,0.0078,0.0018,0.0022,0.0001,0.8,103.3
2208,402841,45.83632493,-110.9326442,2298.959,1,9,0.0042,0.0035,0.0077,0.0018,0.0021,-0.0002,1,103.1
2208,402841.2,45.83631852,-110.9326396,2298.9557,1,9,0.0042,0.0035,0.0077,0.0018,0.0021,-0.0003,1.2,103
2208,402841.4,45.8363121,-110.932635,2298.9576,1,9,0.0042,0.0035,0.0077,0.0018,0.0021,-0.0003,1.4,102.8
2208,402841.6,45.83630585,-110.9326307,2298.9567,1,9,0.0042,0.0035,0.0077,0.0018,0.0021,-0.0003,1.6,102.6
2208,402841.8,45.83630019,-110.9326267,2298.9622,1,9,0.0042,0.0035,0.0076,0.0018,0.0021,-0.0004,1.8,102.5
2208,402842,45.83629554,-110.9326234,2298.9572,1,9,0.0042,0.0034,0.0076,0.0018,0.0021,-0.0004,2,102.4
2208,402842.2,45.83629178,-110.9326211,2298.955,1,9,0.0042,0.0034,0.0076,0.0018,0.0021,-0.0004,2.2,102.3
2208,402842.4,45.83628859,-110.9326204,2298.959,1,9,0.0042,0.0034,0.0076,0.0018,0.0021,-0.0004,2.4,102.1
2208,402842.6,45.83628584,-110.9326212,2298.9619,1,9,0.0041,0.0033,0.0076,0.0019,0.0019,0.0002,2.6,102
2208,402842.8,45.83628344,-110.9326238,2298.9613,1,9,0.0041,0.0033,0.0076,0.0019,0.0018,0.0003,2.8,101.9
2208,402843,45.83628136,-110.9326282,2298.96,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,0.0003,3,101.8
2208,402843.2,45.83627964,-110.9326342,2298.9584,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,0.0003,3.2,101.7
2208,402843.4,45.83627785,-110.9326418,2298.9543,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,0.0003,3.4,101.6
2208,402843.6,45.83627566,-110.9326508,2298.9514,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,0.0002,3.6,101.6
2208,402843.8,45.83627302,-110.9326609,2298.9536,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,0.0002,3.8,101.5
2208,402844,45.83627,-110.9326717,2298.9547,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,0.0001,4,101.5
2208,402844.2,45.8362668,-110.9326824,2298.9479,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,0.0001,4.2,101.5
2208,402844.4,45.83626354,-110.9326928,2298.9415,1,9,0.0042,0.0032,0.0077,0.0019,0.0017,-0.0001,4.4,101.5
2208,402844.6,45.83626031,-110.9327028,2298.9336,1,9,0.0042,0.0033,0.0077,0.0019,0.0018,-0.0001,4.6,101.6
2208,402844.8,45.8362571,-110.9327124,2298.9315,1,9,0.0042,0.0033,0.0077,0.002,0.0018,0.0001,4.8,101.6
2208,402845,45.83625392,-110.9327217,2298.9305,1,9,0.0038,0.003,0.0069,0.0018,0.0016,-0.0009,0,101.3
2208,402845.2,45.83625077,-110.9327309,2298.9341,1,9,0.0042,0.0033,0.0078,0.0019,0.0018,-0.0001,0.2,101.1
2208,402845.4,45.83624771,-110.9327398,2298.9355,1,9,0.0042,0.0033,0.0077,0.0019,0.0018,-0.0002,0.4,100.9
2208,402845.6,45.83624465,-110.9327488,2298.9229,1,9,0.0042,0.0033,0.0077,0.0019,0.0018,-0.0002,0.6,100.6
2208,402845.8,45.83624157,-110.9327577,2298.9189,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,-0.0002,0.8,100.4
2208,402846,45.83623846,-110.9327668,2298.9088,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,-0.0001,1,100.3
2208,402846.2,45.83623534,-110.9327758,2298.9081,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,0.0001,1.2,100.1
2208,402846.4,45.83623225,-110.9327849,2298.9096,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,0.0001,1.4,100
2208,402846.6,45.83622911,-110.932794,2298.9058,1,9,0.0041,0.0032,0.0076,0.0019,0.0017,-0.0001,1.6,99.8
2208,402846.8,45.83622598,-110.9328032,2298.9084,1,9,0.004,0.0032,0.0074,0.0018,0.0016,-0.0011,1.8,99.7
2208,402847,45.83622287,-110.9328124,2298.9145,1,9,0.004,0.0031,0.0074,0.0017,0.0015,-0.0013,2,99.5
2208,402847.2,45.83621974,-110.9328216,2298.9091,1,9,0.004,0.0031,0.0073,0.0017,0.0014,-0.0014,2.2,99.3
2208,402847.4,45.83621658,-110.9328309,2298.9129,1,9,0.004,0.0031,0.0073,0.0017,0.0014,-0.0014,2.4,99.2
2208,402847.6,45.83621347,-110.9328401,2298.9158,1,9,0.004,0.0031,0.0073,0.0017,0.0014,-0.0014,2.6,99.1
2208,402847.8,45.83621039,-110.9328494,2298.9163,1,9,0.004,0.0031,0.0074,0.0017,0.0014,-0.0012,2.8,3.2
2208,402848,45.83620728,-110.9328586,2298.9214,1,9,0.004,0.0031,0.0074,0.0018,0.0015,-0.0011,3,98.9
2208,402848.2,45.83620419,-110.9328678,2298.9241,1,9,0.0041,0.0032,0.0076,0.0019,0.0017,-0.0002,3.2,98.8
2208,402848.4,45.83620107,-110.9328771,2298.9283,1,9,0.0041,0.0032,0.0076,0.0019,0.0017,0.0002,3.4,3.6
2208,402848.6,45.83619796,-110.9328864,2298.9291,1,9,0.0041,0.0032,0.0076,0.0019,0.0017,-0.0001,3.6,98.7
2208,402848.8,45.83619485,-110.9328957,2298.928,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0002,3.8,98.6
2208,402849,45.83619172,-110.932905,2298.9311,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0002,4,3.9
2208,402849.2,45.83618863,-110.9329143,2298.9233,1,9,0.0042,0.0032,0.0077,0.0019,0.0018,-0.0003,4.2,98.6
2208,402849.4,45.83618546,-110.9329236,2298.9202,1,9,0.0042,0.0032,0.0077,0.0019,0.0018,-0.0004,4.4,98.6
2208,402849.6,45.83618227,-110.932933,2298.9161,1,9,0.0042,0.0032,0.0077,0.0019,0.0018,-0.0004,4.6,4.2
2208,402849.8,45.8361791,-110.9329423,2298.9115,1,9,0.0042,0.0033,0.0078,0.002,0.0018,-0.0003,4.8,3
2208,402850,45.83617595,-110.9329517,2298.9118,1,9,0.0038,0.0029,0.007,0.0018,0.0015,-0.001,0,4.7
2208,402850.2,45.83617279,-110.9329611,2298.9077,1,9,0.0042,0.0033,0.0077,0.002,0.0017,-0.0002,0.2,5
2208,402850.4,45.83616967,-110.9329704,2298.898,1,9,0.0042,0.0032,0.0077,0.0019,0.0017,-0.0002,0.4,5.2
2208,402850.6,45.83616658,-110.9329797,2298.8952,1,9,0.0042,0.0032,0.0077,0.0019,0.0017,-0.0003,0.6,5.5
2208,402850.8,45.83616347,-110.932989,2298.888,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0003,0.8,5.7
2208,402851,45.83616035,-110.9329983,2298.8865,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0003,1,5.9
2208,402851.2,45.83615722,-110.9330076,2298.8817,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0003,1.2,6.2
2208,402851.4,45.83615413,-110.9330169,2298.8886,1,9,0.0042,0.0032,0.0076,0.0019,0.0017,-0.0003,1.4,6.4
2208,402851.6,45.83615103,-110.9330261,2298.8869,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,-0.0003,1.6,6.6
2208,402851.8,45.83614786,-110.9330354,2298.8864,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,-0.0003,1.8,6.8
2208,402852,45.83614471,-110.9330447,2298.8895,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,-0.0004,2,7.1
2208,402852.2,45.83614159,-110.9330541,2298.9007,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,-0.0004,2.2,7.3
2208,402852.4,45.83613852,-110.9330634,2298.9035,1,9,0.0041,0.0032,0.0076,0.0019,0.0018,-0.0005,2.4,7.5
2208,402852.6,45.8361355,-110.9330727,2298.9033,1,9,0.0042,0.0032,0.0076,0.0019,0.0018,-0.0006,2.6,7.7
2208,402852.8,45.83613249,-110.933082,2298.9075,1,9,0.0042,0.0032,0.0077,0.0019,0.0018,-0.0007,2.8,7.9
2208,402853,45.83612949,-110.9330914,2298.9109,1,9,0.0042,0.0032,0.0077,0.0019,0.0019,-0.0009,3,8.1
2208,402853.2,45.83612649,-110.9331008,2298.9131,1,9,0.0042,0.0032,0.0078,0.0018,0.002,-0.0011,3.2,8.4
2208,402853.4,45.83612353,-110.9331102,2298.9161,1,9,0.0042,0.0032,0.0079,0.0018,0.0021,-0.0014,3.4,8.6
2208,402853.6,45.83612059,-110.9331195,2298.9197,1,9,0.0044,0.0033,0.0082,0.0016,0.0024,-0.002,3.6,8.8
2208,402853.8,45.83611765,-110.9331289,2298.9266,1,9,0.0044,0.0033,0.0083,0.0016,0.0024,-0.0021,3.8,9
2208,402854,45.83611475,-110.9331382,2298.9318,1,9,0.0044,0.0033,0.0084,0.0016,0.0024,-0.0021,4,9.2
2208,402854.2,45.83611187,-110.9331476,2298.929,1,9,0.0044,0.0033,0.0085,0.0016,0.0025,-0.0023,4.2,9.4
2208,402854.4,45.83610899,-110.9331568,2298.9322,1,9,0.0045,0.0034,0.0086,0.0015,0.0026,-0.0025,4.4,9.6
2208,402854.6,45.83610616,-110.9331661,2298.9334,1,9,0.0046,0.0034,0.0088,0.0014,0.0028,-0.0027,4.6,9.8
2208,402854.8,45.83610334,-110.9331754,2298.9346,1,8,0.0048,0.0035,0.0093,0.001,0.0032,-0.0033,4.8,10
2208,402855,45.83610051,-110.9331849,2298.9376,1,8,0.0042,0.0031,0.0083,0.001,0.0027,-0.0031,0,10.2
2208,402855.2,45.83609762,-110.9331945,2298.9426,1,8,0.0048,0.0035,0.0093,0.001,0.0032,-0.0034,0.2,10.4
2208,402855.4,45.83609467,-110.933204,2298.9427,1,8,0.0047,0.0035,0.0093,0.0009,0.0031,-0.0033,0.4,10.6
2208,402855.6,45.83609169,-110.9332134,2298.9452,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0033,0.6,10.8
2208,402855.8,45.83608872,-110.9332228,2298.9451,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0033,0.8,11
2208,402856,45.83608576,-110.9332322,2298.9412,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0033,1,11.2
2208,402856.2,45.83608271,-110.9332415,2298.9471,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0033,1.2,11.4
2208,402856.4,45.83607972,-110.9332509,2298.944,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0033,1.4,11.7
2208,402856.6,45.83607675,-110.9332603,2298.9387,1,8,0.0047,0.0035,0.0092,0.001,0.0031,-0.0032,1.6,11.9
2208,402856.8,45.83607369,-110.9332697,2298.9329,1,8,0.0047,0.0035,0.0091,0.001,0.0031,-0.0032,1.8,12.1
2208,402857,45.83607062,-110.9332792,2298.9307,1,8,0.0047,0.0035,0.0092,0.001,0.0032,-0.0032,2,12.3
2208,402857.2,45.83606747,-110.9332887,2298.9335,1,8,0.0047,0.0035,0.0092,0.001,0.0032,-0.0032,2.2,12.5
2208,402857.4,45.83606442,-110.9332983,2298.938,1,8,0.0047,0.0035,0.0092,0.001,0.0032,-0.0031,2.4,12.7
2208,402857.6,45.83606133,-110.9333076,2298.9367,1,8,0.0047,0.0035,0.0093,0.0011,0.0033,-0.003,2.6,12.9
2208,402857.8,45.83605817,-110.933317,2298.9402,1,8,0.0047,0.0035,0.0094,0.0013,0.0034,-0.0029,2.8,13.1
2208,402858,45.83605507,-110.9333265,2298.9354,1,7,0.0049,0.0037,0.0097,0.0016,0.0037,-0.0024,3,13.2
2208,402858.2,45.83605196,-110.9333358,2298.9382,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.2,13.4
2208,402858.4,45.83604891,-110.933345,2298.9341,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.4,13.6
2208,402858.6,45.83604581,-110.9333544,2298.9229,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.6,13.8
2208,402858.8,45.83604261,-110.9333639,2298.9172,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.8,14
2208,402859,45.83603934,-110.9333734,2298.9174,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,4,14.2
2208,402859.2,45.83603608,-110.9333828,2298.9221,1,7,0.0049,0.0037,0.0099,0.0017,0.0038,-0.0024,4.2,14.4
2208,402859.4,45.83603279,-110.9333924,2298.9234,1,7,0.0049,0.0037,0.0099,0.0017,0.0038,-0.0024,4.4,14.6
2208,402859.6,45.83602957,-110.9334018,2298.9153,1,7,0.005,0.0037,0.0099,0.0017,0.0038,-0.0024,4.6,14.7
2208,402859.8,45.83602646,-110.9334111,2298.9139,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0024,4.8,14.9
2208,402860,45.83602344,-110.9334204,2298.9166,1,7,0.0044,0.0033,0.0089,0.0015,0.0033,-0.0024,0,15.1
2208,402860.2,45.83602045,-110.9334298,2298.9215,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0024,0.2,15.3
2208,402860.4,45.83601766,-110.9334392,2298.916,1,7,0.005,0.0037,0.0099,0.0017,0.0038,-0.0024,0.4,15.5
2208,402860.6,45.83601473,-110.9334485,2298.9108,1,7,0.0049,0.0037,0.0099,0.0017,0.0038,-0.0024,0.6,15.7
2208,402860.8,45.83601177,-110.9334578,2298.9046,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.8,15.9
2208,402861,45.83600885,-110.9334672,2298.8993,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1,16.1
2208,402861.2,45.83600599,-110.9334768,2298.9012,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.2,16.3
2208,402861.4,45.83600325,-110.9334863,2298.9022,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.4,16.5
2208,402861.6,45.83600048,-110.9334959,2298.9041,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.6,16.7
2208,402861.8,45.83599763,-110.9335054,2298.9013,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.8,16.9
2208,402862,45.83599469,-110.933515,2298.8914,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,2,17.1
2208,402862.2,45.8359917,-110.9335246,2298.8895,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0023,2.2,17.2
2208,402862.4,45.8359887,-110.9335341,2298.8887,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0023,2.4,17.4
2208,402862.6,45.83598567,-110.9335436,2298.8887,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0023,2.6,17.6
2208,402862.8,45.8359826,-110.933553,2298.8926,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0023,2.8,17.8
2208,402863,45.83597956,-110.9335624,2298.8857,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0023,3,18
2208,402863.2,45.83597663,-110.9335717,2298.8872,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.2,18.2
2208,402863.4,45.83597378,-110.933581,2298.8789,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.4,18.3
2208,402863.6,45.8359709,-110.9335902,2298.8763,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,3.6,18.5
2208,402863.8,45.83596795,-110.9335995,2298.8713,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.8,18.7
2208,402864,45.83596497,-110.9336089,2298.8695,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,4,18.9
2208,402864.2,45.83596193,-110.9336183,2298.8745,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,4.2,19
2208,402864.4,45.83595891,-110.9336276,2298.8669,1,7,0.0049,0.0037,0.0099,0.0017,0.0038,-0.0024,4.4,19.2
2208,402864.6,45.83595591,-110.933637,2298.8624,1,7,0.005,0.0037,0.0099,0.0017,0.0038,-0.0024,4.6,19.4
2208,402864.8,45.83595286,-110.9336462,2298.8714,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0024,4.8,19.6
2208,402865,45.83594982,-110.9336556,2298.873,1,7,0.0044,0.0033,0.0089,0.0015,0.0033,-0.0024,0,19.8
2208,402865.2,45.8359467,-110.9336649,2298.8666,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0024,0.2,19.9
2208,402865.4,45.83594372,-110.9336741,2298.8718,1,7,0.005,0.0037,0.0099,0.0017,0.0038,-0.0024,0.4,20.1
2208,402865.6,45.83594073,-110.9336834,2298.8697,1,7,0.0049,0.0037,0.0099,0.0017,0.0038,-0.0024,0.6,20.3
2208,402865.8,45.83593773,-110.9336926,2298.8742,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.8,20.5
2208,402866,45.83593469,-110.933702,2298.877,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1,20.6
2208,402866.2,45.83593168,-110.9337113,2298.8803,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.2,20.8
2208,402866.4,45.83592867,-110.9337207,2298.8865,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.4,21
2208,402866.6,45.83592562,-110.93373,2298.8868,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.6,21.2
2208,402866.8,45.83592267,-110.9337393,2298.8809,1,7,0.0049,0.0037,0.0098,0.0016,0.0037,-0.0024,1.8,21.3
2208,402867,45.83591957,-110.9337486,2298.8835,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2,21.5
2208,402867.2,45.83591638,-110.9337579,2298.8862,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.2,21.7
2208,402867.4,45.83591331,-110.9337672,2298.8903,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.4,21.8
2208,402867.6,45.83591012,-110.9337765,2298.8852,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.6,22
2208,402867.8,45.83590701,-110.9337857,2298.8982,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.8,22.2
2208,402868,45.83590392,-110.933795,2298.9025,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3,22.3
2208,402868.2,45.83590081,-110.9338043,2298.9047,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.2,22.5
2208,402868.4,45.83589778,-110.9338136,2298.9048,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.4,22.7
2208,402868.6,45.83589463,-110.9338228,2298.9081,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.6,22.8
2208,402868.8,45.83589158,-110.933832,2298.9121,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.8,23
2208,402869,45.83588852,-110.9338413,2298.9073,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,4,23.2
2208,402869.2,45.83588547,-110.9338507,2298.9084,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,4.2,23.3
2208,402869.4,45.83588252,-110.93386,2298.919,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,4.4,23.5
2208,402869.6,45.83587952,-110.9338694,2298.9179,1,7,0.005,0.0037,0.01,0.0016,0.0038,-0.0025,4.6,23.7
2208,402869.8,45.8358766,-110.9338787,2298.9253,1,7,0.005,0.0038,0.01,0.0016,0.0039,-0.0025,4.8,23.9
2208,402870,45.83587352,-110.9338882,2298.925,1,7,0.0044,0.0033,0.0089,0.0015,0.0033,-0.0024,0,24
2208,402870.2,45.83587035,-110.9338975,2298.9382,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0024,0.2,24.2
2208,402870.4,45.83586731,-110.9339068,2298.9413,1,7,0.005,0.0037,0.01,0.0016,0.0038,-0.0024,0.4,24.3
2208,402870.6,45.83586418,-110.9339161,2298.9401,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.6,24.5
2208,402870.8,45.83586104,-110.9339254,2298.9314,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.8,24.7
2208,402871,45.83585789,-110.9339348,2298.9298,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1,24.8
2208,402871.2,45.83585481,-110.9339443,2298.929,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.2,25
2208,402871.4,45.83585181,-110.9339537,2298.9233,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.4,25.1
2208,402871.6,45.83584878,-110.9339632,2298.9207,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.6,25.3
2208,402871.8,45.83584576,-110.9339726,2298.9246,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.8,25.4
2208,402872,45.8358427,-110.9339819,2298.9228,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2,25.6
2208,402872.2,45.83583962,-110.9339913,2298.9324,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.2,25.7
2208,402872.4,45.83583648,-110.9340006,2298.9311,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.4,25.9
2208,402872.6,45.83583345,-110.9340099,2298.9284,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.6,26.1
2208,402872.8,45.83583039,-110.9340191,2298.9326,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.8,26.2
2208,402873,45.83582735,-110.9340284,2298.9289,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3,26.4
2208,402873.2,45.83582424,-110.9340376,2298.9236,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.2,26.5
2208,402873.4,45.83582106,-110.9340469,2298.9253,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.4,26.7
2208,402873.6,45.83581793,-110.9340561,2298.9295,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.6,26.8
2208,402873.8,45.83581489,-110.9340654,2298.9281,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.8,27
2208,402874,45.83581176,-110.9340747,2298.9307,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,4,27.1
2208,402874.2,45.83580867,-110.9340842,2298.928,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,4.2,27.3
2208,402874.4,45.83580568,-110.9340937,2298.9362,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0025,4.4,27.4
2208,402874.6,45.8358027,-110.9341033,2298.9431,1,7,0.005,0.0038,0.01,0.0016,0.0038,-0.0025,4.6,27.6
2208,402874.8,45.83579976,-110.9341128,2298.9395,1,7,0.005,0.0038,0.01,0.0016,0.0039,-0.0025,4.8,27.8
2208,402875,45.83579678,-110.9341224,2298.9388,1,7,0.0044,0.0033,0.0089,0.0015,0.0033,-0.0024,0,27.9
2208,402875.2,45.83579377,-110.934132,2298.9434,1,7,0.005,0.0038,0.01,0.0017,0.0038,-0.0025,0.2,28
2208,402875.4,45.83579078,-110.9341415,2298.9411,1,7,0.005,0.0037,0.01,0.0016,0.0038,-0.0024,0.4,28.2
2208,402875.6,45.83578769,-110.934151,2298.9338,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.6,28.3
2208,402875.8,45.83578461,-110.9341607,2298.9239,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,0.8,28.4
2208,402876,45.83578155,-110.9341703,2298.9185,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1,28.6
2208,402876.2,45.83577846,-110.9341799,2298.9099,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.2,28.7
2208,402876.4,45.83577531,-110.9341894,2298.918,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.4,28.8
2208,402876.6,45.83577216,-110.9341987,2298.9079,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.6,28.9
2208,402876.8,45.83576904,-110.934208,2298.8908,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,1.8,29.1
2208,402877,45.83576595,-110.9342174,2298.8854,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2,29.2
2208,402877.2,45.83576285,-110.9342268,2298.8748,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.2,29.3
2208,402877.4,45.83575973,-110.9342363,2298.8644,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.4,29.4
2208,402877.6,45.83575668,-110.9342457,2298.8652,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.6,29.6
2208,402877.8,45.83575366,-110.9342552,2298.8703,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,2.8,29.7
2208,402878,45.83575073,-110.9342646,2298.8803,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3,29.8
2208,402878.2,45.8357479,-110.9342739,2298.8859,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.2,30
2208,402878.4,45.83574509,-110.9342833,2298.8816,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.4,30.1
2208,402878.6,45.83574227,-110.9342926,2298.8725,1,7,0.0049,0.0037,0.0098,0.0016,0.0038,-0.0024,3.6,30.2
2208,402878.8,45.83573939,-110.934302,2298.8686,1,7,0.0049,0.0037,0.0099,0.0016,0.0038,-0.0024,3.8,30.4
2208,402879,45.83573646,-110.9343113,2298.8649,1,7,0.0049,0.0037,0.0099,0.0016,0.0039,-0.0025,4,30.5
2208,402879.2,45.83573349,-110.9343206,2298.8688,1,7,0.0049,0.0037,0.0099,0.0016,0.0039,-0.0025,4.2,30.6
2208,402879.4,45.83573051,-110.9343299,2298.8718,1,7,0.005,0.0038,0.01,0.0016,0.0039,-0.0025,4.4,30.8
2208,402879.6,45.83572743,-110.9343392,2298.8729,1,7,0.005,0.0038,0.0101,0.0016,0.0039,-0.0025,4.6,30.9
2208,402879.8,45.83572433,-110.9343485,2298.8703,1,7,0.005,0.0038,0.0101,0.0016,0.004,-0.0026,4.8,31
2208,402880,45.83572116,-110.9343578,2298.8809,1,7,0.0044,0.0034,0.0089,0.0015,0.0034,-0.0025,0,31.1
2208,402880.2,45.835718,-110.9343672,2298.8804,1,7,0.005,0.0038,0.0101,0.0016,0.0039,-0.0025,0.2,31.2
2208,402880.4,45.83571487,-110.9343765,2298.8857,1,7,0.005,0.0038,0.01,0.0016,0.0039,-0.0025,0.4,31.3
2208,402880.6,45.83571171,-110.9343858,2298.8864,1,7,0.0049,0.0037,0.0099,0.0016,0.0039,-0.0025,0.6,31.4
2208,402880.8,45.83570857,-110.9343952,2298.8906,1,7,0.0049,0.0037,0.0099,0.0016,0.0039,-0.0025,0.8,31.6
